Year,data.Geography,data.Asset,GeoCode,Value
2022,data.Saskatchewan,data.Sewage infrastructure,47,0.3013
2022,data.Saskatchewan,data.Communications networks,47,0.3167
2022,data.Saskatchewan,data.Electric power infrastructure,47,0.2404
2022,data.Saskatchewan,data.Oil and gas engineering construction,47,0.3899
2022,data.Saskatchewan,data.Other engineering construction,47,0.2983
2022,data.Saskatchewan,data.Other machinery and equipment,47,0.1726
2022,data.Saskatchewan,data.Transportation machinery and equipment,47,0.2929
2022,data.Alberta,data.Total assets,48,0.2345
2022,data.Alberta,data.Commercial buildings,48,0.2173
2022,data.Alberta,data.Institutional buildings,48,0.2243
2022,data.Alberta,data.Marine engineering infrastructure,48,0.2749
2022,data.Alberta,data.Transportation engineering infrastructure,48,0.3165
2022,data.Alberta,data.Waterworks infrastructure,48,0.2752
2022,data.Alberta,data.Sewage infrastructure,48,0.275
2022,data.Alberta,data.Communications networks,48,0.1698
2022,data.Alberta,data.Electric power infrastructure,48,0.1817
2022,data.Alberta,data.Oil and gas engineering construction,48,0.192
2022,data.Alberta,data.Other engineering construction,48,0.2727
2022,data.Alberta,data.Other machinery and equipment,48,0.1674
2022,data.Alberta,data.Transportation machinery and equipment,48,0.2069
2022,data.British Columbia,data.Total assets,59,0.1915
2022,data.British Columbia,data.Commercial buildings,59,0.1591
2022,data.British Columbia,data.Institutional buildings,59,0.1633
2022,data.British Columbia,data.Marine engineering infrastructure,59,0.1904
2022,data.British Columbia,data.Transportation engineering infrastructure,59,0.238
2022,data.British Columbia,data.Waterworks infrastructure,59,0.1902
2022,data.British Columbia,data.Sewage infrastructure,59,0.1907
2022,data.British Columbia,data.Communications networks,59,0.1456
2022,data.British Columbia,data.Electric power infrastructure,59,0.1771
2022,data.British Columbia,data.Oil and gas engineering construction,59,0.1757
2022,data.British Columbia,data.Other engineering construction,59,0.1898
2022,data.British Columbia,data.Other machinery and equipment,59,0.1116
2022,data.British Columbia,data.Transportation machinery and equipment,59,0.2046
2022,data.Yukon,data.Total assets,60,0.1824
2022,data.Yukon,data.Commercial buildings,60,0.084
2022,data.Yukon,data.Institutional buildings,60,0.087
2022,data.Yukon,data.Marine engineering infrastructure,60,0.5229
2022,data.Yukon,data.Transportation engineering infrastructure,60,0.12
2022,data.Yukon,data.Waterworks infrastructure,60,0.5236
2022,data.Yukon,data.Sewage infrastructure,60,0.5236
2022,data.Yukon,data.Communications networks,60,0.1078
2022,data.Yukon,data.Electric power infrastructure,60,0.0589
2022,data.Yukon,data.Oil and gas engineering construction,60,
2022,data.Yukon,data.Other engineering construction,60,0.5245
2022,data.Yukon,data.Other machinery and equipment,60,0.1286
2022,data.Yukon,data.Transportation machinery and equipment,60,0.1281
2022,data.Northwest Territories,data.Total assets,61,0.2272
2022,data.Northwest Territories,data.Commercial buildings,61,0.2281
2022,data.Northwest Territories,data.Institutional buildings,61,0.2363
2022,data.Northwest Territories,data.Marine engineering infrastructure,61,0.4009
2022,data.Northwest Territories,data.Transportation engineering infrastructure,61,0.2177
2022,data.Northwest Territories,data.Waterworks infrastructure,61,0.4006
2022,data.Northwest Territories,data.Sewage infrastructure,61,0.4005
2022,data.Northwest Territories,data.Communications networks,61,0.1758
2022,data.Northwest Territories,data.Electric power infrastructure,61,0.1428
2022,data.Northwest Territories,data.Oil and gas engineering construction,61,0.1476
2022,data.Northwest Territories,data.Other engineering construction,61,0.4005
2022,data.Northwest Territories,data.Other machinery and equipment,61,0.1463
2022,data.Northwest Territories,data.Transportation machinery and equipment,61,0.1389
2022,data.Nunavut,data.Total assets,62,0.1161
2022,data.Nunavut,data.Commercial buildings,62,0.202
2022,data.Nunavut,data.Institutional buildings,62,0.2092
2022,data.Nunavut,data.Marine engineering infrastructure,62,0.174
2022,data.Nunavut,data.Transportation engineering infrastructure,62,0.196
2022,data.Nunavut,data.Waterworks infrastructure,62,0.1741
2022,data.Nunavut,data.Sewage infrastructure,62,0.174
2022,data.Nunavut,data.Communications networks,62,0.0378
2022,data.Nunavut,data.Electric power infrastructure,62,0.0395
2022,data.Nunavut,data.Oil and gas engineering construction,62,
2022,data.Nunavut,data.Other engineering construction,62,0.1743
2022,data.Nunavut,data.Other machinery and equipment,62,0.1158
2022,data.Nunavut,data.Transportation machinery and equipment,62,0.3216
